FighterId,FirstName,LastName,Nickname,WeightClass,BirthDate,Height,Weight,Reach,Wins,Losses,Draws,NoContests,TechnicalKnockouts,TechnicalKnockoutLosses,Submissions,SubmissionLosses,TitleWins,TitleLosses,TitleDraws,CareerStats
"140000822","Josh","Appelt","The Juggernaut","Scrambled","1983-06-19T00:00:00","108.1","375.2","0","23","11","0","0","17","7","5","2","0","0","0","[object Object]"
"140000823","Chris","Birchler","null","Scrambled","1987-06-05T00:00:00","115.8","316.5","0","11","10","0","0","2","5","7","0","0","0","0","[object Object]"
"140000824","Nick","Newell","null","Scrambled","1986-03-17T00:00:00","108.1","239.3","0","25","10","0","0","5","2","17","0","2","2","0","[object Object]"
"140000825","Alexander","Munoz","null","Scrambled","1990-02-27T00:00:00","106.5","240.9","111.2","11","5","0","0","5","0","2","0","0","0","0","[object Object]"
"140000826","Alvaro","Herrera","Chango","Scrambled","1990-05-14T00:00:00","111.2","239.3","114.3","14","14","0","0","12","7","7","7","0","0","0","[object Object]"
"140000827","Devin","Powell","null","Scrambled","1988-03-01T00:00:00","111.2","239.3","112.7","15","12","0","0","7","0","10","0","0","0","0","[object Object]"
"140000828","Matheus","Nicolau","null","Scrambled","1993-01-06T00:00:00","101.9","194.5","101.9","29","10","2","0","12","7","12","0","0","0","0","[object Object]"
"140000829","Jordan","Mein","Young Gun","Scrambled","1989-10-10T00:00:00","111.2","262.5","112.7","48","20","0","0","25","7","11","10","0","0","0","[object Object]"
"140000830","Eddie","Alvarez","The Underground King","Scrambled","1984-01-11T00:00:00","106.5","239.3","106.5","46","12","0","5","28","10","14","5","10","5","0","[object Object]"
"140000831","Shawn","Teed","The Norwegian Nightmare","Scrambled","1992-02-13T00:00:00","118.9","386","0","14","7","2","0","5","7","10","0","0","0","0","[object Object]"
"140000832","Maurice","Mitchell","null","Scrambled","1987-06-29T00:00:00","106.5","223.9","0","17","5","0","0","12","0","10","5","0","0","0","[object Object]"
"140000833","Mitchell","Sipe","The Sniper","Scrambled","1996-04-09T00:00:00","115.8","409.2","117.3","12","5","0","0","10","5","0","0","0","0","0","[object Object]"
"140000834","Garrett","Gross","Glory to God","Scrambled","1988-08-08T00:00:00","106.5","285.6","106.5","17","15","0","0","12","5","5","10","0","0","0","[object Object]"
"140000835","Demetrious","Johnson","Mighty Mouse","Scrambled","1986-08-13T00:00:00","97.3","193","101.9","39","10","2","0","12","2","12","0","22","7","0","[object Object]"
"140000836","Alex","Gilpin","null","Scrambled","1992-03-26T00:00:00","103.4","223.9","0","22","10","0","0","7","0","12","0","0","2","0","[object Object]"
"140000837","Marty","Coughran","null","Scrambled","1994-05-17T00:00:00","105","223.9","0","10","2","0","0","2","0","2","2","0","0","0","[object Object]"
"140000838","Jacob","Kilburn","The Killer","Scrambled","1995-06-28T00:00:00","106.5","223.9","111.2","12","11","0","0","10","5","5","10","0","0","0","[object Object]"
"140000839","Dennis","Bryant","null","Scrambled","null","111.2","316.5","0","12","5","0","0","10","5","2","0","0","0","0","[object Object]"
"140000840","Joe","Lowry","null","Scrambled","1989-12-12T00:00:00","109.6","239.3","112.7","14","5","0","0","12","2","2","0","0","0","0","[object Object]"
"140000841","Tebaris","Gordon","null","Scrambled","null","112.7","362.8","0","7","7","0","0","7","7","0","0","0","2","0","[object Object]"
"140000842","Mayra","Bueno Silva","Sheetara","Scrambled","1991-08-22T00:00:00","101.9","210","102.7","17","5","2","0","2","0","12","0","0","0","0","[object Object]"
"140000843","Mayana","Kellem","null","Scrambled","1981-07-07T00:00:00","100.4","208.4","0","11","2","0","0","10","0","0","2","0","0","0","[object Object]"
"140000844","Gustavo","Gabriel","null","Scrambled","1994-04-01T00:00:00","101.9","193","0","20","2","0","0","12","0","14","2","0","0","0","[object Object]"
"140000845","Marcos","Conrado Jr.","null","Scrambled","1982-03-14T00:00:00","114.3","339.7","0","12","2","0","0","7","2","5","0","0","0","0","[object Object]"
"140000846","Diego","Henrique da Silva","null","Scrambled","1986-08-22T00:00:00","114.3","285.6","0","12","10","0","2","7","0","12","0","0","0","0","[object Object]"
"140000847","Maiara","Amanajas dos Santos","null","Scrambled","1987-07-11T00:00:00","100.4","177.6","0","14","12","0","0","2","2","2","5","0","0","0","[object Object]"
"140000848","Bruno","Assis","Brunao","Scrambled","1992-05-23T00:00:00","114.3","285.6","120.4","20","14","0","0","2","12","14","0","0","2","0","[object Object]"
"140000849","Estefani","Almeida","null","Scrambled","1988-10-17T00:00:00","98.8","193","0","11","5","0","0","12","0","2","0","0","0","0","[object Object]"
"140000850","Henrique","da Silva","Frankenstein","Scrambled","1989-09-01T00:00:00","117.3","316.5","118.1","29","14","0","0","26","10","2","5","0","0","0","[object Object]"
"140000851","Maria","Oliveira","Spider-Girl","Scrambled","1996-12-12T00:00:00","101.9","177.6","106.5","20","11","0","0","11","2","2","5","2","0","0","[object Object]"
"140000852","Marcio","Alexandre Jr.","Lyoto","Scrambled","1989-05-03T00:00:00","112.7","285.6","115.8","20","12","0","0","15","2","7","5","0","2","0","[object Object]"
"140000853","Leonardo","Silva De Oliveira","null","Scrambled","1992-04-23T00:00:00","114.3","285.6","0","2","5","0","0","0","2","0","2","0","0","0","[object Object]"
"140000854","Gleidson","Cutis","null","Scrambled","1989-02-07T00:00:00","106.5","285.6","0","0","5","0","0","0","2","0","0","0","0","0","[object Object]"
"140000855","Dayana","Silva","null","Scrambled","1990-08-17T00:00:00","103.4","223.9","105.8","15","14","0","0","5","5","0","0","0","0","0","[object Object]"
"140000856","Gisele","Moreira","null","Scrambled","1981-01-14T00:00:00","101.9","208.4","0","10","12","0","0","2","5","0","0","0","0","0","[object Object]"
"140000857","Mabelly","Lima","null","Scrambled","1994-01-25T00:00:00","95.7","193","0","2","5","0","0","0","2","2","0","2","2","0","[object Object]"
"140000858","Allan","Nascimento","Puro Osso","Scrambled","1991-09-11T00:00:00","105","193","106.5","31","14","0","0","2","0","23","0","0","5","0","[object Object]"
"140000859","Jon","Tuck","Super Saiyan","Scrambled","1984-08-28T00:00:00","109.6","239.3","112.7","15","12","0","0","10","0","12","0","0","0","0","[object Object]"
"140000860","Stefan","Sekulic","null","Scrambled","1992-02-12T00:00:00","111.2","262.5","115.8","19","14","0","0","7","10","14","0","0","0","0","[object Object]"
"140000861","Adam","Yandiev","Boroda","Scrambled","1988-07-07T00:00:00","106.5","285.6","114.3","14","2","0","0","7","0","14","2","0","0","0","[object Object]"
"140000862","Khalid","Murtazaliev","null","Scrambled","1993-07-15T00:00:00","111.2","287.2","111.9","26","10","0","0","20","5","0","0","0","0","0","[object Object]"
"140000863","Alex","Chambers","Astro Girl","Scrambled","1978-10-25T00:00:00","97.3","177.6","97.3","12","12","0","0","5","0","5","10","0","0","0","[object Object]"
"140000864","Luigi","Vendramini","The Italian Stallion","Scrambled","1996-01-16T00:00:00","105","239.3","112.7","14","7","0","0","12","5","10","0","0","0","0","[object Object]"
"140000865","Luis","Henrique","KLB","Scrambled","1993-08-21T00:00:00","114.3","393.7","114.3","19","11","0","2","7","7","14","0","0","2","0","[object Object]"
"140000866","Gray","Maynard","The Bully","Scrambled","1979-05-09T00:00:00","106.5","239.3","108.1","20","12","2","2","5","12","0","2","0","2","2","[object Object]"
"140000867","Conor","McGregor","The Notorious","Scrambled","1988-07-14T00:00:00","106.5","240.9","114.3","34","14","0","0","29","5","2","10","12","2","0","[object Object]"
"140000868","Jessin","Ayari","Abacus","Scrambled","1992-05-31T00:00:00","111.2","239.3","113.5","25","14","0","0","7","7","12","2","0","0","0","[object Object]"
"140000869","Artem","Lobov","The Russian Hammer","Scrambled","1986-08-11T00:00:00","106.5","223.9","100.4","22","23","2","2","12","2","5","5","0","2","0","[object Object]"
"140000870","Santiago","Ponzinibbio","Argentine Dagger","Scrambled","1986-09-26T00:00:00","111.2","262.5","112.7","46","11","0","0","25","10","14","0","0","0","0","[object Object]"
"140000871","Martin","Day","The Spartan","Scrambled","1988-11-10T00:00:00","108.1","223.9","113.5","12","11","0","0","7","5","5","5","0","0","0","[object Object]"
"140000872","Hu","Yaozong","Totoro","Scrambled","1995-04-07T00:00:00","115.8","287.2","111.2","7","7","0","0","5","0","2","5","0","0","0","[object Object]"
"140000873","Darrell","Horcher","The Saint","Scrambled","1987-07-28T00:00:00","108.1","239.3","108.1","22","14","0","0","11","5","2","2","5","0","0","[object Object]"
"140000874","Julija","Stoliarenko","null","Scrambled","1993-04-08T00:00:00","103.4","193","101.9","17","12","5","0","0","7","15","2","2","0","0","[object Object]"
"140000875","Michel","Batista","El Panda","Scrambled","1984-04-20T00:00:00","115.8","395.3","0","10","2","0","2","5","0","0","2","0","0","0","[object Object]"
"140000876","Juan","Espino","El Guapo","Scrambled","1980-10-09T00:00:00","115.8","396.8","123.5","17","5","0","0","2","2","12","0","2","0","0","[object Object]"
"140000877","Justin","Frazier","The Grizzly Bear","Scrambled","1989-06-15T00:00:00","111.2","409.2","115.8","15","7","0","0","12","5","5","2","0","2","0","[object Object]"
"140000878","Alex","Gorgees","Hitman","Scrambled","1995-08-11T00:00:00","114.3","239.3","114.3","14","2","0","0","7","0","5","0","0","0","0","[object Object]"
"140000879","Suman","Mokhtarian","null","Scrambled","1992-06-13T00:00:00","105","223.9","111.2","12","5","0","0","2","2","14","0","0","0","0","[object Object]"
"140000880","Bruno","Silva","Blindado","Scrambled","1989-07-13T00:00:00","111.2","287.2","114.3","36","14","0","0","31","0","0","11","2","0","0","[object Object]"
"140000881","Charles","Rosa","Boston Strong","Scrambled","1986-08-24T00:00:00","106.5","223.9","106.5","22","12","0","0","7","2","12","0","0","0","0","[object Object]"
"140000882","Sean","Brady","null","Scrambled","1992-11-23T00:00:00","108.1","264","111.2","23","2","0","0","7","2","10","0","2","0","0","[object Object]"
"140000884","Loma","Lookboonmee","null","Scrambled","1996-01-18T00:00:00","94.2","177.6","95","12","7","0","0","2","0","2","2","0","0","0","[object Object]"
"140000885","Abubakar","Nurmagomedov","null","Scrambled","1989-11-13T00:00:00","109.6","262.5","111.2","26","10","2","0","14","2","10","5","0","2","0","[object Object]"
"140000886","Amanda","Lemos","Amandinha","Scrambled","1987-05-22T00:00:00","98.8","176","100.4","20","7","2","0","12","2","7","2","0","2","0","[object Object]"
"140000887","Ryan","Benoit","Baby Face","Scrambled","1989-08-25T00:00:00","100.4","194.5","105.8","15","12","0","0","12","0","2","5","0","0","0","[object Object]"
"140000888","Isabela","de Padua","Belinha","Scrambled","1991-09-04T00:00:00","97.3","200.7","98.8","12","5","0","0","5","0","2","2","0","0","0","[object Object]"
"140000889","Nate","Landwehr","The Train","Scrambled","1988-06-06T00:00:00","106.5","222.3","111.2","26","12","0","0","12","5","5","2","7","2","0","[object Object]"
"140000890","Kyler","Phillips","The Matrix","Scrambled","1995-06-12T00:00:00","105","208.4","111.2","17","5","0","0","12","0","5","0","0","0","0","[object Object]"
"140000891","Norma","Dumont","The Immortal","Scrambled","1990-10-01T00:00:00","103.4","225.4","103.4","15","5","0","0","0","2","5","0","0","0","0","[object Object]"
"140000892","Tom","Aspinall","null","Scrambled","1993-04-11T00:00:00","118.9","398.4","120.4","20","7","0","0","14","2","10","2","0","0","0","[object Object]"
"140000893","Shavkat","Rakhmonov","Nomad","Scrambled","1994-10-23T00:00:00","112.7","262.5","118.9","26","0","0","0","12","0","14","0","10","0","0","[object Object]"
"140000894","Khaos","Williams","The Ox Fighter","Scrambled","1994-03-30T00:00:00","111.2","260.9","118.9","22","7","0","0","11","0","2","0","0","0","0","[object Object]"
"140000895","Youssef","Zalal","The Moroccan Devil","Scrambled","1996-09-04T00:00:00","108.1","208.4","111.2","19","12","2","0","10","0","12","0","0","0","0","[object Object]"
"140000896","Austin","Lingo","Lights Out","Scrambled","1994-07-10T00:00:00","108.1","225.4","108.1","14","7","0","0","7","0","5","2","0","0","0","[object Object]"
"140000897","Jai","Herbert","Black Country Banger","Scrambled","1988-05-13T00:00:00","112.7","239.3","118.9","19","12","2","0","14","7","2","2","5","2","0","[object Object]"
"140000898","Carlos","Felipe","Boi","Scrambled","1995-01-12T00:00:00","111.2","399.9","115.8","19","5","0","0","14","0","0","0","0","0","0","[object Object]"
"140000899","Josh","Culibao","Kuya","Scrambled","1994-05-24T00:00:00","108.1","225.4","112.7","17","5","2","0","12","2","2","0","0","0","0","[object Object]"
"140000900","Spike","Carlyle","Alpha Ginger","Scrambled","1993-05-06T00:00:00","105","242.4","110.4","22","12","0","0","14","0","11","0","0","0","0","[object Object]"
"140000901","David","Dvorak","Undertaker","Scrambled","1992-06-05T00:00:00","100.4","193","105.8","31","14","0","0","12","2","12","0","0","0","0","[object Object]"
"140000902","Jake","Collier","The Prototype","Scrambled","1988-10-25T00:00:00","115.8","409.2","121.2","20","14","0","0","12","10","10","2","2","0","0","[object Object]"
"140000903","Alexandr","Romanov","King Kong","Scrambled","1990-12-11T00:00:00","114.3","407.6","115.8","26","5","0","0","14","2","14","0","2","0","0","[object Object]"
"140000904","Philipe","Lins","Monstro","Scrambled","1985-08-17T00:00:00","114.3","313.4","120.4","26","12","0","0","14","10","10","0","2","0","0","[object Object]"
"140000905","Umar","Nurmagomedov","null","Scrambled","1996-03-01T00:00:00","105","208.4","106.5","25","0","0","0","5","0","11","0","5","0","0","[object Object]"
"140000906","Delaney","Owen","null","Scrambled","1992-11-20T00:00:00","95.7","177.6","0","10","5","0","0","0","0","10","0","0","0","0","[object Object]"
"140000907","Dominick","Cruz","The Dominator","Scrambled","1985-03-09T00:00:00","105","208.4","105","37","10","0","0","11","5","2","2","11","7","0","[object Object]"
"140000908","Ike","Villanueva","Hurricane","Scrambled","1984-04-04T00:00:00","112.7","316.5","112.7","28","22","0","0","23","12","0","12","0","0","0","[object Object]"
"140000909","Irwin","Rivera","The Beast","Scrambled","1989-02-14T00:00:00","101.9","208.4","103.4","17","14","0","0","14","5","2","0","5","0","0","[object Object]"
"140000910","Brandon","Royval","Raw Dawg","Scrambled","1992-08-16T00:00:00","106.5","194.5","105","23","14","0","0","10","2","14","2","2","2","0","[object Object]"
"140000911","Gabe","Green","Gifted","Scrambled","1993-05-02T00:00:00","108.1","262.5","112.7","17","12","0","0","10","7","14","0","0","0","0","[object Object]"
"140000912","Anthony","Ivy","Aquaman","Scrambled","1990-01-23T00:00:00","114.3","262.5","114.3","19","11","0","0","12","7","11","5","2","2","0","[object Object]"
"140000913","Melissa","Gatto","null","Scrambled","1996-05-02T00:00:00","100.4","193","106.5","12","5","5","0","5","0","10","0","0","0","0","[object Object]"
"140000914","Christian","Aguilera","The Beast","Scrambled","1991-11-25T00:00:00","106.5","262.5","111.2","22","12","0","0","17","10","0","5","0","0","0","[object Object]"
"140000915","Zarrukh","Adashev","The Lion","Scrambled","1992-07-29T00:00:00","100.4","193","100.4","10","10","0","0","5","5","0","2","0","0","0","[object Object]"
"140000916","Gustavo","Lopez","null","Scrambled","1989-06-27T00:00:00","100.4","208.4","103.4","19","14","2","0","12","7","14","0","2","0","0","[object Object]"
"140000917","Max","Rohskopf","Rated R","Scrambled","1994-09-27T00:00:00","112.7","239.3","109.6","11","5","0","0","2","5","12","0","0","0","0","[object Object]"
"140000918","Jiří","Procházka","BJP","Scrambled","1992-10-14T00:00:00","115.8","316.5","123.5","45","7","2","0","39","5","7","2","7","0","0","[object Object]"
"140000919","Zhalgas","Zhumagulov","Zhako","Scrambled","1988-08-29T00:00:00","98.8","193","102.7","22","14","0","0","11","5","2","0","7","0","0","[object Object]"
"140000920","Roman","Bogatov","null","Scrambled","1990-12-15T00:00:00","105","239.3","113.5","15","2","0","0","2","0","12","0","2","0","0","[object Object]"
"140000921","Justin","Jaynes","The Guitar Hero","Scrambled","1989-08-10T00:00:00","103.4","223.9","105","25","14","0","0","12","5","14","2","0","0","0","[object Object]"
"140000922","Modestas","Bukauskas","The Baltic Gladiator","Scrambled","1994-02-10T00:00:00","115.8","316.5","120.4","23","12","0","0","14","7","5","2","5","0","0","[object Object]"
"140000923","Roman","Dolidze","null","Scrambled","1988-07-15T00:00:00","114.3","285.6","117.3","19","5","0","0","11","0","7","0","5","0","0","[object Object]"
